    0.000
 6260.777
 2143.981
  567.424
 1848.682
  257.044
  748.519
 1057.369
 -132.728
  654.566
  528.704
 -213.944
  482.828
  507.901
  256.736
  216.356
   81.716
  339.837
   99.675
  -24.376
  388.168
  127.220
 -134.361
   12.260
  184.599
  220.599
  -50.700
  157.515
  154.379
 -280.997
  393.323
  470.358
 -492.919
 -141.253
  199.173
 -255.547
 -114.962
   70.547
  113.944
  114.075
  -28.834
  225.527
  263.798
   78.626
  262.018
  251.227
  211.214
  138.194
  -33.284
  361.757
  420.001
  -54.239
    5.885
  -44.706
 -316.117
 -175.415
  -50.195
  112.624
  442.190
  477.472
  129.032
 -182.400
  -84.380
   68.702
  176.000
  265.551
  -95.183
  -82.250
  470.774
  232.134
 -192.012
  -29.653
  154.163
  327.394
  234.287
   10.668
  136.492
  176.335
  172.401
   46.199
 -169.675
  146.806
    9.871
 -458.456
   80.420
  193.284
 -488.626
 -430.922
  -84.859
  237.134
  511.969
  154.901
  -95.596
   20.863
    5.340
  128.822
  111.081
 -184.546
 -101.267
  229.740
  195.642
 -187.622
 -286.606
   47.815
  119.805
 -228.747
 -451.073
 -297.114
  -62.901
   42.971
  193.422
  162.525
  -98.676
 -233.537
 -429.025
 -355.643
   55.740
  -42.711
  -45.997
  259.997
    6.860
  -44.626
  171.882
   -9.140
   68.098
  143.297
   23.483
  167.928
   -0.000
